sent,tags,parse
"Photograph Jackson 5 star Tito Jackson is shown with his infant son , Taryll ( above , left ) , who grew up and joined his two brothers to form their own singing group , 3T ( above , right ) .","Photograph/NNP Jackson/NNP 5/CD star/NN Tito/NNP Jackson/NNP is/VBZ shown/VBN with/IN his/PRP$ infant/JJ son/NN ,/, Taryll/NNP -LRB-/-LRB- above/RB ,/, left/VBN -RRB-/-RRB- ,/, who/WP grew/VBD up/RP and/CC joined/VBD his/PRP$ two/CD brothers/NNS to/TO form/VB their/PRP$ own/JJ singing/NN group/NN ,/, 3T/CD -LRB-/-LRB- above/JJ ,/, right/JJ -RRB-/-RRB- ./."," compound(Jackson-2, Photograph-1) nsubj(star-4, Jackson-2) nummod(star-4, 5-3) root(ROOT-0, star-4) nsubj(grew-22, star-4) nsubj(joined-25, star-4) compound(Jackson-6, Tito-5) nsubjpass(shown-8, Jackson-6) auxpass(shown-8, is-7) acl:relcl(star-4, shown-8) case(son-12, with-9) nmod:poss(son-12, his-10) amod(son-12, infant-11) nmod:with(shown-8, son-12) nsubj(grew-22, son-12) appos(son-12, Taryll-14) advmod(left-18, above-16) dep(son-12, left-18) ref(star-4, who-21) ref(son-12, who-21) acl:relcl(son-12, grew-22) compound:prt(grew-22, up-23) cc(grew-22, and-24) acl:relcl(son-12, joined-25) conj:and(grew-22, joined-25) nmod:poss(brothers-28, his-26) nummod(brothers-28, two-27) dobj(joined-25, brothers-28) mark(form-30, to-29) advcl(joined-25, form-30) nmod:poss(group-34, their-31) amod(group-34, own-32) compound(group-34, singing-33) dobj(form-30, group-34) dobj(star-4, 3T-36) amod(right-40, above-38) dep(3T-36, right-40)  "
Nor was she the mother of a world-famous singing clan that she played in The Jacksons .,Nor/CC was/VBD she/PRP the/DT mother/NN of/IN a/DT world-famous/JJ singing/NN clan/JJ that/IN she/PRP played/VBD in/IN The/DT Jacksons/NNPS ./.," cc(clan-10, Nor-1) aux(clan-10, was-2) nsubj(clan-10, she-3) det(mother-5, the-4) dobj(clan-10, mother-5) case(singing-9, of-6) det(singing-9, a-7) amod(singing-9, world-famous-8) nmod:of(mother-5, singing-9) root(ROOT-0, clan-10) mark(played-13, that-11) nsubj(played-13, she-12) ccomp(clan-10, played-13) case(Jacksons-16, in-14) det(Jacksons-16, The-15) nmod:in(played-13, Jacksons-16)  "
"Moesha , starring teen singing sensation and I Still Know star Brandy , returns for another season on UPN .","Moesha/NNP ,/, starring/VBG teen/JJ singing/NN sensation/NN and/CC I/PRP Still/RB Know/NNP star/NN Brandy/NNP ,/, returns/VBZ for/IN another/DT season/NN on/IN UPN/NNP ./."," nsubj(returns-14, Moesha-1) advcl(returns-14, starring-3) amod(sensation-6, teen-4) compound(sensation-6, singing-5) nsubj(Brandy-12, sensation-6) cc(sensation-6, and-7) conj:and(sensation-6, I-8) nsubj(Brandy-12, I-8) advmod(Brandy-12, Still-9) compound(Brandy-12, Know-10) compound(Brandy-12, star-11) xcomp(starring-3, Brandy-12) root(ROOT-0, returns-14) case(season-17, for-15) det(season-17, another-16) nmod:for(returns-14, season-17) case(UPN-19, on-18) nmod:on(season-17, UPN-19)  "
"As teen-singing sensation Frankie Lymon in the movie Why Do Fools Fall In Love , he wooed and married beautiful women such as Vivica A.","As/IN teen-singing/JJ sensation/NN Frankie/NNP Lymon/NNP in/IN the/DT movie/NN Why/WRB Do/VBP Fools/NNP Fall/NNP In/IN Love/NN ,/, he/PRP wooed/VBZ and/CC married/VBD beautiful/JJ women/NNS such/JJ as/IN Vivica/NNP A./NNP"," mark(Do-10, As-1) amod(Lymon-5, teen-singing-2) compound(Lymon-5, sensation-3) compound(Lymon-5, Frankie-4) nsubj(Do-10, Lymon-5) case(movie-8, in-6) det(movie-8, the-7) nmod:in(Lymon-5, movie-8) advmod(Do-10, Why-9) advcl(wooed-17, Do-10) compound(Fall-12, Fools-11) xcomp(Do-10, Fall-12) case(Love-14, In-13) dep(Fall-12, Love-14) nsubj(wooed-17, he-16) nsubj(married-19, he-16) root(ROOT-0, wooed-17) cc(wooed-17, and-18) conj:and(wooed-17, married-19) amod(women-21, beautiful-20) dobj(married-19, women-21) case(A.-25, such-22) mwe(such-22, as-23) compound(A.-25, Vivica-24) nmod:such_as(women-21, A.-25)  "
But Whitney has moved beyond just singing and acting .,But/CC Whitney/NNP has/VBZ moved/VBN beyond/IN just/RB singing/VBG and/CC acting/VBG ./.," cc(moved-4, But-1) nsubj(moved-4, Whitney-2) aux(moved-4, has-3) root(ROOT-0, moved-4) mark(singing-7, beyond-5) advmod(singing-7, just-6) advcl(moved-4, singing-7) cc(singing-7, and-8) advcl(moved-4, acting-9) conj:and(singing-7, acting-9)  "
"In the 1970s I saw a newspaper photograph of him singing "" God Bless America "" in the Nixon White House during Watergate and immediately consigned both him and the song to the "" wrong "" side .",In/IN the/DT 1970s/NNS I/PRP saw/VBD a/DT newspaper/NN photograph/NN of/IN him/PRP singing/VBG ''/'' God/NNP Bless/NNPS America/NNP ''/'' in/IN the/DT Nixon/NNP White/NNP House/NNP during/IN Watergate/NNP and/CC immediately/RB consigned/VBN both/PDT him/PRP and/CC the/DT song/NN to/TO the/DT ''/'' wrong/VBG ''/'' side/NN ./.," case(1970s-3, In-1) det(1970s-3, the-2) nmod:in(saw-5, 1970s-3) nsubj(saw-5, I-4) nsubj(consigned-26, I-4) root(ROOT-0, saw-5) det(photograph-8, a-6) compound(photograph-8, newspaper-7) dobj(saw-5, photograph-8) mark(singing-11, of-9) nsubj(singing-11, him-10) acl(photograph-8, singing-11) compound(America-15, God-13) compound(America-15, Bless-14) dobj(singing-11, America-15) case(House-21, in-17) det(House-21, the-18) compound(House-21, Nixon-19) compound(House-21, White-20) nmod:in(singing-11, House-21) case(Watergate-23, during-22) nmod:during(saw-5, Watergate-23) cc(saw-5, and-24) advmod(consigned-26, immediately-25) conj:and(saw-5, consigned-26) cc:preconj(him-28, both-27) dobj(consigned-26, him-28) cc(him-28, and-29) det(song-31, the-30) dobj(consigned-26, song-31) conj:and(him-28, song-31) case(the-33, to-32) nmod:to(consigned-26, the-33) xcomp(consigned-26, wrong-35) dobj(wrong-35, side-37)  "
<p> TWENTY YEARS HAD PASSED SINCE I 'D FIRST BEGUN singing professionally .,<p>/NNP TWENTY/NNP YEARS/NNP HAD/NNP PASSED/NNP SINCE/VBP I/PRP 'D/VBZ FIRST/NNP BEGUN/NNP singing/VBG professionally/RB ./.," compound(PASSED-5, <p>-1) compound(PASSED-5, TWENTY-2) compound(PASSED-5, YEARS-3) compound(PASSED-5, HAD-4) nsubj(SINCE-6, PASSED-5) root(ROOT-0, SINCE-6) nsubj('D-8, I-7) ccomp(SINCE-6, 'D-8) compound(BEGUN-10, FIRST-9) dobj('D-8, BEGUN-10) acl(BEGUN-10, singing-11) advmod(singing-11, professionally-12)  "
"<p> At fourteen he was legally old enough to be employed as a singing waiter , and he left home to prove he could fend for himself .","<p>/RB At/IN fourteen/CD he/PRP was/VBD legally/RB old/JJ enough/RB to/TO be/VB employed/VBN as/IN a/DT singing/NN waiter/NN ,/, and/CC he/PRP left/VBD home/NN to/TO prove/VB he/PRP could/MD fend/VB for/IN himself/PRP ./."," advmod(old-7, <p>-1) case(fourteen-3, At-2) nmod:at(old-7, fourteen-3) nsubj(old-7, he-4) nsubjpass(employed-11, he-4) cop(old-7, was-5) advmod(old-7, legally-6) root(ROOT-0, old-7) advmod(old-7, enough-8) mark(employed-11, to-9) auxpass(employed-11, be-10) xcomp(old-7, employed-11) case(waiter-15, as-12) det(waiter-15, a-13) compound(waiter-15, singing-14) nmod:as(employed-11, waiter-15) cc(old-7, and-17) nsubj(left-19, he-18) conj:and(old-7, left-19) dobj(left-19, home-20) mark(prove-22, to-21) advcl(left-19, prove-22) nsubj(fend-25, he-23) aux(fend-25, could-24) ccomp(prove-22, fend-25) case(himself-27, for-26) nmod:for(fend-25, himself-27)  "
"As he later told an interviewer , "" Once you start singing , you start thinking of writing your own songs . ""","As/IN he/PRP later/RB told/VBD an/DT interviewer/NN ,/, ''/'' Once/IN you/PRP start/VBP singing/NN ,/, you/PRP start/VBP thinking/VBG of/IN writing/VBG your/PRP$ own/JJ songs/NNS ./. ''/''"," mark(told-4, As-1) nsubj(told-4, he-2) advmod(told-4, later-3) advcl(start-15, told-4) det(interviewer-6, an-5) dobj(told-4, interviewer-6) mark(start-11, Once-9) nsubj(start-11, you-10) advcl(start-15, start-11) dobj(start-11, singing-12) nsubj(start-15, you-14) root(ROOT-0, start-15) xcomp(start-15, thinking-16) mark(writing-18, of-17) advcl(thinking-16, writing-18) nmod:poss(songs-21, your-19) amod(songs-21, own-20) dobj(writing-18, songs-21)  "
"He began turning up at the Algonquin Round Table in 1922 and soon found himself conducting the show No Sirree , with Robert Sherwood singing a Dorothy Parker song , Tallulah Bankhead dancing in the chorus line , and Robert Benchley delivering a comic monologue .","He/PRP began/VBD turning/VBG up/RP at/IN the/DT Algonquin/NNP Round/NNP Table/NNP in/IN 1922/CD and/CC soon/RB found/VBD himself/PRP conducting/VBG the/DT show/NN No/DT Sirree/NNP ,/, with/IN Robert/NNP Sherwood/NNP singing/VBG a/DT Dorothy/NNP Parker/NNP song/NN ,/, Tallulah/NNP Bankhead/NNP dancing/VBG in/IN the/DT chorus/NN line/NN ,/, and/CC Robert/NNP Benchley/NNP delivering/VBG a/DT comic/JJ monologue/NN ./."," nsubj(began-2, He-1) nsubj(found-14, He-1) root(ROOT-0, began-2) xcomp(began-2, turning-3) compound:prt(turning-3, up-4) case(Table-9, at-5) det(Table-9, the-6) compound(Table-9, Algonquin-7) compound(Table-9, Round-8) nmod:at(turning-3, Table-9) case(1922-11, in-10) nmod:in(Table-9, 1922-11) cc(began-2, and-12) advmod(found-14, soon-13) conj:and(began-2, found-14) dobj(found-14, himself-15) xcomp(found-14, conducting-16) det(show-18, the-17) nsubj(Sirree-20, show-18) neg(Sirree-20, No-19) xcomp(conducting-16, Sirree-20) case(Sherwood-24, with-22) compound(Sherwood-24, Robert-23) nmod:with(conducting-16, Sherwood-24) acl(Sherwood-24, singing-25) det(song-29, a-26) compound(song-29, Dorothy-27) compound(song-29, Parker-28) dobj(singing-25, song-29) compound(Bankhead-32, Tallulah-31) appos(song-29, Bankhead-32) acl(Bankhead-32, dancing-33) case(line-37, in-34) det(line-37, the-35) compound(line-37, chorus-36) nmod:in(dancing-33, line-37) cc(began-2, and-39) compound(Benchley-41, Robert-40) nsubj(delivering-42, Benchley-41) conj:and(began-2, delivering-42) det(monologue-45, a-43) amod(monologue-45, comic-44) dobj(delivering-42, monologue-45)  "
"<p> In his singing-waiter days he had taught himself to plink out a melody in F sharp , which uses all five black keys .","<p>/RB In/IN his/PRP$ singing-waiter/JJ days/NNS he/PRP had/VBD taught/VBN himself/PRP to/TO plink/VB out/RP a/DT melody/NN in/IN F/NN sharp/JJ ,/, which/WDT uses/VBZ all/DT five/CD black/JJ keys/NNS ./."," advmod(taught-8, <p>-1) case(days-5, In-2) nmod:poss(days-5, his-3) amod(days-5, singing-waiter-4) nmod:in(taught-8, days-5) nsubj(taught-8, he-6) aux(taught-8, had-7) root(ROOT-0, taught-8) dobj(taught-8, himself-9) nsubj(plink-11, himself-9) mark(plink-11, to-10) xcomp(taught-8, plink-11) compound:prt(plink-11, out-12) det(melody-14, a-13) dobj(plink-11, melody-14) case(F-16, in-15) nmod:in(melody-14, F-16) nsubj(uses-20, F-16) amod(F-16, sharp-17) ref(F-16, which-19) acl:relcl(F-16, uses-20) det(keys-24, all-21) nummod(keys-24, five-22) amod(keys-24, black-23) dobj(uses-20, keys-24)  "
"<p> As Berlin plunged into writing a new revue based on newspaper headlines of the day , As Thousands Cheer , he heard Ethel Waters singing his friend Harold Aden 's song "" Stormy Weather "" in the Cotton Club in Harlem and immediately signed her for the show .","<p>/RB As/IN Berlin/NNP plunged/VBD into/IN writing/VBG a/DT new/JJ revue/NN based/VBN on/IN newspaper/NN headlines/NNS of/IN the/DT day/NN ,/, As/IN Thousands/NNP Cheer/NNP ,/, he/PRP heard/VBD Ethel/NNP Waters/NNP singing/VBZ his/PRP$ friend/NN Harold/NNP Aden/NNP 's/POS song/NN ''/'' Stormy/NN Weather/NN ''/'' in/IN the/DT Cotton/NNP Club/NNP in/IN Harlem/NNP and/CC immediately/RB signed/VBD her/PRP for/IN the/DT show/NN ./."," advmod(plunged-4, <p>-1) mark(plunged-4, As-2) nsubj(plunged-4, Berlin-3) advcl(heard-23, plunged-4) mark(writing-6, into-5) advcl(plunged-4, writing-6) det(revue-9, a-7) amod(revue-9, new-8) dobj(writing-6, revue-9) case(headlines-13, based-10) mwe(based-10, on-11) compound(headlines-13, newspaper-12) advcl:based_on(writing-6, headlines-13) case(day-16, of-14) det(day-16, the-15) nmod:of(headlines-13, day-16) case(Cheer-20, As-18) compound(Cheer-20, Thousands-19) nmod:as(heard-23, Cheer-20) nsubj(heard-23, he-22) root(ROOT-0, heard-23) compound(Waters-25, Ethel-24) nsubj(singing-26, Waters-25) nsubj(signed-45, Waters-25) ccomp(heard-23, singing-26) nmod:poss(friend-28, his-27) dep(singing-26, friend-28) compound(Aden-30, Harold-29) nmod:poss(Weather-35, Aden-30) case(Aden-30, 's-31) compound(Weather-35, song-32) compound(Weather-35, Stormy-34) dobj(singing-26, Weather-35) case(Club-40, in-37) det(Club-40, the-38) compound(Club-40, Cotton-39) nmod:in(Weather-35, Club-40) case(Harlem-42, in-41) nmod:in(Weather-35, Harlem-42) cc(singing-26, and-43) advmod(signed-45, immediately-44) ccomp(heard-23, signed-45) conj:and(singing-26, signed-45) dobj(signed-45, her-46) case(show-49, for-47) det(show-49, the-48) nmod:for(signed-45, show-49)  "
"<p> Some of them have fallen asleep sitting up or stretched out on picnic tables , laid low by a singing schedule that begins at the crack of 9 a.m. and ends at maybe 1 a.m. , when the last diva sighs out the last version of "" Ca n't Get Out of This Mood . ""","<p>/RB Some/DT of/IN them/PRP have/VBP fallen/VBN asleep/RB sitting/VBG up/RP or/CC stretched/VBN out/RP on/IN picnic/NN tables/NNS ,/, laid/VBN low/JJ by/IN a/DT singing/NN schedule/NN that/WDT begins/VBZ at/IN the/DT crack/NN of/IN 9/CD a.m./RB and/CC ends/VBZ at/IN maybe/RB 1/CD a.m./RB ,/, when/WRB the/DT last/JJ diva/NN sighs/VBZ out/RP the/DT last/JJ version/NN of/IN ''/'' Ca/MD n't/RB Get/VB Out/RB of/IN This/DT Mood/NNP ./. ''/''"," advmod(fallen-6, <p>-1) nsubj(fallen-6, Some-2) nsubj(stretched-11, Some-2) case(them-4, of-3) nmod:of(Some-2, them-4) aux(fallen-6, have-5) root(ROOT-0, fallen-6) xcomp(fallen-6, asleep-7) xcomp(fallen-6, sitting-8) compound:prt(sitting-8, up-9) cc(fallen-6, or-10) conj:or(fallen-6, stretched-11) compound:prt(stretched-11, out-12) case(tables-15, on-13) compound(tables-15, picnic-14) nmod:on(stretched-11, tables-15) dep(fallen-6, laid-17) advmod(laid-17, low-18) case(schedule-22, by-19) det(schedule-22, a-20) compound(schedule-22, singing-21) nmod:by(low-18, schedule-22) nsubj(begins-24, schedule-22) nsubj(ends-32, schedule-22) ref(schedule-22, that-23) acl:relcl(schedule-22, begins-24) case(crack-27, at-25) det(crack-27, the-26) nmod:at(begins-24, crack-27) case(9-29, of-28) nmod:of(crack-27, 9-29) advmod(9-29, a.m.-30) cc(begins-24, and-31) acl:relcl(schedule-22, ends-32) conj:and(begins-24, ends-32) case(1-35, at-33) advmod(1-35, maybe-34) nmod:at(ends-32, 1-35) advmod(1-35, a.m.-36) advmod(Get-51, when-38) det(diva-41, the-39) amod(diva-41, last-40) nsubj(Get-51, diva-41) dep(diva-41, sighs-42) compound:prt(sighs-42, out-43) det(version-46, the-44) amod(version-46, last-45) dobj(sighs-42, version-46) acl(version-46, of-47) aux(Get-51, Ca-49) neg(Get-51, n't-50) advcl(fallen-6, Get-51) compound:prt(Get-51, Out-52) case(Mood-55, of-53) det(Mood-55, This-54) nmod:of(Get-51, Mood-55)  "
"They are already singing -- in a hotel with a trio , on cruise ships , with reputable bands-for-hire .","They/PRP are/VBP already/RB singing/JJ --/: in/IN a/DT hotel/NN with/IN a/DT trio/NN ,/, on/IN cruise/NN ships/NNS ,/, with/IN reputable/JJ bands-for-hire/NN ./."," nsubj(singing-4, They-1) cop(singing-4, are-2) advmod(singing-4, already-3) root(ROOT-0, singing-4) case(hotel-8, in-6) det(hotel-8, a-7) advcl:in(singing-4, hotel-8) case(trio-11, with-9) det(trio-11, a-10) nmod:with(hotel-8, trio-11) case(ships-15, on-13) compound(ships-15, cruise-14) nmod:on(hotel-8, ships-15) case(bands-for-hire-19, with-17) amod(bands-for-hire-19, reputable-18) nmod:with(singing-4, bands-for-hire-19)  "
Almost all of the 35 are singing professionally .,Almost/RB all/DT of/IN the/DT 35/CD are/VBP singing/VBG professionally/RB ./.," advmod(all-2, Almost-1) nsubj(singing-7, all-2) case(35-5, of-3) det(35-5, the-4) nmod:of(all-2, 35-5) aux(singing-7, are-6) root(ROOT-0, singing-7) advmod(singing-7, professionally-8)  "
"<p> "" Ba Baaaa Ba , "" she imitates his singing .","<p>/VBG ''/'' Ba/NNP Baaaa/NNP Ba/NNP ,/, ''/'' she/PRP imitates/VBZ his/PRP$ singing/NN ./."," dep(imitates-9, <p>-1) compound(Ba-5, Ba-3) compound(Ba-5, Baaaa-4) dobj(<p>-1, Ba-5) nsubj(imitates-9, she-8) root(ROOT-0, imitates-9) nmod:poss(singing-11, his-10) dobj(imitates-9, singing-11)  "
I am concentrating on the words of the chorus we are singing at my sister 's church when the man standing beside me falls into the aisle smitten with holy laughter .,I/PRP am/VBP concentrating/VBG on/IN the/DT words/NNS of/IN the/DT chorus/NN we/PRP are/VBP singing/VBG at/IN my/PRP$ sister/NN 's/POS church/NN when/WRB the/DT man/NN standing/VBG beside/IN me/PRP falls/VBZ into/IN the/DT aisle/NN smitten/NN with/IN holy/JJ laughter/NN ./.," nsubj(concentrating-3, I-1) aux(concentrating-3, am-2) dep(singing-12, concentrating-3) case(words-6, on-4) det(words-6, the-5) nmod:on(concentrating-3, words-6) case(chorus-9, of-7) det(chorus-9, the-8) nmod:of(words-6, chorus-9) nsubj(singing-12, we-10) aux(singing-12, are-11) root(ROOT-0, singing-12) case(church-17, at-13) nmod:poss(sister-15, my-14) nmod:poss(church-17, sister-15) case(sister-15, 's-16) nmod:at(singing-12, church-17) advmod(falls-24, when-18) det(man-20, the-19) nsubj(falls-24, man-20) acl(man-20, standing-21) case(me-23, beside-22) nmod:beside(standing-21, me-23) advcl(singing-12, falls-24) case(smitten-28, into-25) det(smitten-28, the-26) compound(smitten-28, aisle-27) nmod:into(falls-24, smitten-28) case(laughter-31, with-29) amod(laughter-31, holy-30) nmod:with(smitten-28, laughter-31)  "
"The "" glory of the Lord shone around them "" as an angel told them of the birth of Jesus , and then "" a multitude of the heavenly host "" filled the night sky , singing , "" Glory to God ! ""","The/NNP ''/'' glory/NNP of/IN the/DT Lord/NNP shone/VBD around/RB them/PRP ''/'' as/IN an/DT angel/NN told/VBD them/PRP of/IN the/DT birth/NN of/IN Jesus/NNP ,/, and/CC then/RB ''/'' a/DT multitude/NN of/IN the/DT heavenly/JJ host/NN ''/'' filled/VBN the/DT night/NN sky/NN ,/, singing/NN ,/, ''/'' Glory/VBN to/TO God/NNP !/. ''/''"," compound(glory-3, The-1) nsubj(shone-7, glory-3) case(Lord-6, of-4) det(Lord-6, the-5) nmod:of(glory-3, Lord-6) root(ROOT-0, shone-7) advmod(shone-7, around-8) dobj(shone-7, them-9) mark(told-14, as-11) det(angel-13, an-12) nsubj(told-14, angel-13) advcl(shone-7, told-14) dobj(told-14, them-15) case(birth-18, of-16) det(birth-18, the-17) nmod:of(told-14, birth-18) case(Jesus-20, of-19) nmod:of(birth-18, Jesus-20) cc(Jesus-20, and-22) nmod:of(birth-18, then-23) conj:and(Jesus-20, then-23) det(multitude-26, a-25) dep(birth-18, multitude-26) case(host-30, of-27) det(host-30, the-28) amod(host-30, heavenly-29) nmod:of(multitude-26, host-30) acl(host-30, filled-32) det(sky-35, the-33) compound(sky-35, night-34) dobj(filled-32, sky-35) appos(host-30, singing-37) acl(host-30, Glory-40) case(God-42, to-41) nmod:to(Glory-40, God-42)  "
"I 've been singing ever since . """,I/PRP 've/VBP been/VBN singing/VBG ever/RB since/IN ./. ''/''," nsubj(singing-4, I-1) aux(singing-4, 've-2) aux(singing-4, been-3) root(ROOT-0, singing-4) advmod(singing-4, ever-5) nmod(singing-4, since-6)  "
"And has been since he was a 7-year-old singing "" The Candy Man "" for Manchester nursing home patients .",And/CC has/VBZ been/VBN since/IN he/PRP was/VBD a/DT 7-year-old/NN singing/VBG ''/'' The/DT Candy/JJ Man/NN ''/'' for/IN Manchester/NNP nursing/NN home/NN patients/NNS ./.," cc(been-3, And-1) aux(been-3, has-2) root(ROOT-0, been-3) mark(7-year-old-8, since-4) nsubj(7-year-old-8, he-5) cop(7-year-old-8, was-6) det(7-year-old-8, a-7) advcl(been-3, 7-year-old-8) acl(7-year-old-8, singing-9) det(Man-13, The-11) amod(Man-13, Candy-12) dobj(singing-9, Man-13) case(patients-19, for-15) compound(patients-19, Manchester-16) compound(patients-19, nursing-17) compound(patients-19, home-18) nmod:for(singing-9, patients-19)  "
"Relieved at not having to preside at two or three liturgies , I settled among the worshipers , looking forward to listening , singing , and praying .","Relieved/VBN at/IN not/RB having/VBG to/TO preside/VB at/IN two/CD or/CC three/CD liturgies/NNS ,/, I/PRP settled/VBD among/IN the/DT worshipers/NNS ,/, looking/VBG forward/RB to/TO listening/NN ,/, singing/VBG ,/, and/CC praying/VBG ./."," advcl(settled-14, Relieved-1) mark(having-4, at-2) neg(having-4, not-3) advcl(Relieved-1, having-4) mark(preside-6, to-5) xcomp(having-4, preside-6) amod(two-8, at-7) nummod(liturgies-11, two-8) cc(two-8, or-9) conj:or(two-8, three-10) nummod(liturgies-11, three-10) dobj(preside-6, liturgies-11) nsubj(settled-14, I-13) root(ROOT-0, settled-14) case(worshipers-17, among-15) det(worshipers-17, the-16) nmod:among(settled-14, worshipers-17) ccomp(settled-14, looking-19) advmod(looking-19, forward-20) case(listening-22, to-21) nmod:to(looking-19, listening-22) ccomp(settled-14, singing-24) conj:and(looking-19, singing-24) cc(looking-19, and-26) ccomp(settled-14, praying-27) conj:and(looking-19, praying-27)  "
"After the Episcopal service , as the 800 mourners drifted away , one could hear Stokely Carmichael and others singing "" We Shall Overcome . ""","After/IN the/DT Episcopal/NNP service/NN ,/, as/IN the/DT 800/CD mourners/NNS drifted/VBD away/RP ,/, one/PRP could/MD hear/VB Stokely/NNP Carmichael/NNP and/CC others/NNS singing/VBG ''/'' We/PRP Shall/JJ Overcome/NN ./. ''/''"," case(service-4, After-1) det(service-4, the-2) compound(service-4, Episcopal-3) nmod:after(hear-15, service-4) mark(drifted-10, as-6) det(mourners-9, the-7) nummod(mourners-9, 800-8) nsubj(drifted-10, mourners-9) advcl(hear-15, drifted-10) compound:prt(drifted-10, away-11) nsubj(hear-15, one-13) aux(hear-15, could-14) root(ROOT-0, hear-15) compound(Carmichael-17, Stokely-16) nsubj(singing-20, Carmichael-17) cc(Carmichael-17, and-18) conj:and(Carmichael-17, others-19) nsubj(singing-20, others-19) dep(hear-15, singing-20) dep(Overcome-24, We-22) amod(Overcome-24, Shall-23) dobj(singing-20, Overcome-24)  "
"What is there about singing with others that seems to tap into such passions , that brings us so suddenly and immediately into contact with our emotions ?","What/WP is/VBZ there/RB about/IN singing/VBG with/IN others/NNS that/WDT seems/VBZ to/TO tap/VB into/IN such/JJ passions/NNS ,/, that/WDT brings/VBZ us/PRP so/RB suddenly/RB and/CC immediately/RB into/IN contact/NN with/IN our/PRP$ emotions/NNS ?/."," root(ROOT-0, What-1) cop(What-1, is-2) nsubj(What-1, there-3) mark(singing-5, about-4) acl(there-3, singing-5) case(others-7, with-6) nmod:with(singing-5, others-7) nsubj(seems-9, others-7) nsubj(tap-11, others-7) ref(others-7, that-8) acl:relcl(others-7, seems-9) mark(tap-11, to-10) xcomp(seems-9, tap-11) case(passions-14, into-12) amod(passions-14, such-13) nmod:into(tap-11, passions-14) nsubj(brings-17, passions-14) ref(passions-14, that-16) acl:relcl(passions-14, brings-17) dobj(brings-17, us-18) advmod(brings-17, so-19) advmod(brings-17, suddenly-20) cc(brings-17, and-21) acl:relcl(passions-14, immediately-22) conj:and(brings-17, immediately-22) case(contact-24, into-23) nmod:into(immediately-22, contact-24) case(emotions-27, with-25) nmod:poss(emotions-27, our-26) nmod:with(contact-24, emotions-27)  "
In singing we find a way of saying the things that are behind and between our words .,In/IN singing/NN we/PRP find/VBP a/DT way/NN of/IN saying/VBG the/DT things/NNS that/WDT are/VBP behind/IN and/CC between/IN our/PRP$ words/NNS ./.," case(singing-2, In-1) nmod:in(find-4, singing-2) nsubj(find-4, we-3) root(ROOT-0, find-4) det(way-6, a-5) dobj(find-4, way-6) mark(saying-8, of-7) acl(way-6, saying-8) det(things-10, the-9) dobj(saying-8, things-10) conj:and(things-10, things-10') nsubj(words-17, things-10) nsubj(words-17, things-10') ref(things-10, that-11) ref(things-10', that-11) cop(words-17, are-12) case(words-17, behind-13) cc(behind-13, and-14) conj:and(behind-13, between-15) nmod:poss(words-17, our-16) acl:relcl(things-10, words-17) acl:relcl(things-10', words-17)  "
And many of us find a voice in singing that is usually reserved for poets .,And/CC many/JJ of/IN us/PRP find/VBP a/DT voice/NN in/IN singing/NN that/WDT is/VBZ usually/RB reserved/VBN for/IN poets/NNS ./.," cc(find-5, And-1) nsubj(find-5, many-2) case(us-4, of-3) nmod:of(many-2, us-4) root(ROOT-0, find-5) det(voice-7, a-6) dobj(find-5, voice-7) nsubjpass(reserved-13, voice-7) case(singing-9, in-8) nmod:in(voice-7, singing-9) ref(voice-7, that-10) auxpass(reserved-13, is-11) advmod(reserved-13, usually-12) acl:relcl(voice-7, reserved-13) case(poets-15, for-14) nmod:for(reserved-13, poets-15)  "
"In "" Singing Our Lives "" ( an essay in Practicing Our Faith , Jossey-Bass/San Franciso , 1977 ) Don Saliers notes that "" whatever people can say with passion and in heightened speech they will end up singing in some form .","In/IN ''/'' Singing/JJ Our/NN Lives/NNS ''/'' -LRB-/-LRB- an/DT essay/NN in/IN Practicing/NNP Our/NNP Faith/NNP ,/, Jossey-Bass/San/NNP Franciso/CD ,/, 1977/CD -RRB-/-RRB- Don/NNP Saliers/NNP notes/VBZ that/DT ''/'' whatever/WDT people/NNS can/MD say/VB with/IN passion/NN and/CC in/IN heightened/VBN speech/NN they/PRP will/MD end/VB up/RP singing/NN in/IN some/DT form/NN ./."," dep(notes-22, In-1) amod(Lives-5, Singing-3) compound(Lives-5, Our-4) nsubj(notes-22, Lives-5) det(essay-9, an-8) dep(notes-22, essay-9) case(Faith-13, in-10) compound(Faith-13, Practicing-11) compound(Faith-13, Our-12) nmod:in(essay-9, Faith-13) appos(Faith-13, Jossey-Bass/San-15) nummod(Jossey-Bass/San-15, Franciso-16) nummod(Jossey-Bass/San-15, 1977-18) compound(Saliers-21, Don-20) nsubj(notes-22, Saliers-21) root(ROOT-0, notes-22) dobj(notes-22, that-23) det(people-26, whatever-25) nsubj(say-28, people-26) nsubj(say-28', people-26) aux(say-28, can-27) acl:relcl(that-23, say-28) acl:relcl(that-23, say-28') conj:and(say-28, say-28') case(passion-30, with-29) nmod:with(say-28, passion-30) cc(say-28, and-31) case(speech-34, in-32) amod(speech-34, heightened-33) nmod:in(say-28', speech-34) nsubj(end-37, they-35) aux(end-37, will-36) acl:relcl(speech-34, end-37) compound:prt(end-37, up-38) dobj(end-37, singing-39) case(form-42, in-40) det(form-42, some-41) nmod:in(singing-39, form-42)  "
