sent,tags,parse
Few of her fellow neighbors in Chimwemwe Compound ( a Copperbelt shantytown ) can afford the luxury of buying her scones .,Few/JJ of/IN her/PRP$ fellow/JJ neighbors/NNS in/IN Chimwemwe/NNP Compound/NNP -LRB-/-LRB- a/DT Copperbelt/JJ shantytown/NN -RRB-/-RRB- can/MD afford/VB the/DT luxury/NN of/IN buying/VBG her/PRP$ scones/NNS ./.," nsubj(afford-15, Few-1) case(neighbors-5, of-2) nmod:poss(neighbors-5, her-3) amod(neighbors-5, fellow-4) nmod:of(Few-1, neighbors-5) case(Compound-8, in-6) compound(Compound-8, Chimwemwe-7) nmod:in(neighbors-5, Compound-8) det(shantytown-12, a-10) amod(shantytown-12, Copperbelt-11) appos(Compound-8, shantytown-12) aux(afford-15, can-14) root(ROOT-0, afford-15) det(luxury-17, the-16) dobj(afford-15, luxury-17) mark(buying-19, of-18) acl(luxury-17, buying-19) nmod:poss(scones-21, her-20) dobj(buying-19, scones-21)  "
"I always love buying bras , "" I confessed as I continued my push to the bar . ""","I/PRP always/RB love/VBP buying/VBG bras/NNS ,/, ''/'' I/PRP confessed/VBD as/IN I/PRP continued/VBD my/PRP$ push/NN to/TO the/DT bar/NN ./. ''/''"," nsubj(love-3, I-1) advmod(love-3, always-2) ccomp(confessed-9, love-3) xcomp(love-3, buying-4) dobj(buying-4, bras-5) nsubj(confessed-9, I-8) root(ROOT-0, confessed-9) mark(continued-12, as-10) nsubj(continued-12, I-11) advcl(confessed-9, continued-12) nmod:poss(push-14, my-13) dobj(continued-12, push-14) case(bar-17, to-15) det(bar-17, the-16) nmod:to(continued-12, bar-17)  "
"Last summer , I realized I 'd crossed a particular threshold of bra insanity when I seriously considered buying a $200 Lise Charmel black bra and matching $100 thong .","Last/JJ summer/NN ,/, I/PRP realized/VBD I/PRP 'd/VBD crossed/VBN a/DT particular/JJ threshold/NN of/IN bra/NN insanity/NN when/WRB I/PRP seriously/RB considered/VBD buying/VBG a/DT $/$ 200/CD Lise/NNP Charmel/NNP black/JJ bra/NN and/CC matching/VBG $/$ 100/CD thong/VBG ./."," amod(summer-2, Last-1) nmod:tmod(realized-5, summer-2) nsubj(realized-5, I-4) root(ROOT-0, realized-5) nsubj(crossed-8, I-6) aux(crossed-8, 'd-7) ccomp(realized-5, crossed-8) det(threshold-11, a-9) amod(threshold-11, particular-10) dobj(crossed-8, threshold-11) case(insanity-14, of-12) compound(insanity-14, bra-13) nmod:of(threshold-11, insanity-14) advmod(considered-18, when-15) nsubj(considered-18, I-16) advmod(considered-18, seriously-17) advcl(crossed-8, considered-18) ccomp(considered-18, buying-19) det(bra-26, a-20) amod(bra-26, $-21) nummod($-21, 200-22) compound(bra-26, Lise-23) compound(bra-26, Charmel-24) amod(bra-26, black-25) dobj(buying-19, bra-26) cc(buying-19, and-27) ccomp(considered-18, matching-28) conj:and(buying-19, matching-28) dep(100-30, $-29) dobj(matching-28, 100-30) acl(100-30, thong-31)  "
"<p> 
##2012989 It 's tricky enough buying for your own birthday kid , let alone someone else 's .","<p>/NNP ##/NNP 2012989/NNP It/PRP 's/VBZ tricky/JJ enough/RB buying/VBG for/IN your/PRP$ own/JJ birthday/NN kid/NN ,/, let/VB alone/JJ someone/NN else/RB 's/VBZ ./."," compound(2012989-3, <p>-1) compound(2012989-3, ##-2) nsubj('s-19, 2012989-3) nsubj(tricky-6, It-4) cop(tricky-6, 's-5) acl:relcl(2012989-3, tricky-6) advmod(tricky-6, enough-7) dep(tricky-6, buying-8) case(kid-13, for-9) nmod:poss(kid-13, your-10) amod(kid-13, own-11) compound(kid-13, birthday-12) nmod:for(buying-8, kid-13) advmod(kid-13, let-15) mwe(let-15, alone-16) dep(kid-13, someone-17) advmod(someone-17, else-18) root(ROOT-0, 's-19)  "
"Parents remember Sea-Monkeys from the back of comic books , so they like buying them for their own kids , "" says Carole Wallworth , manager of The Discovery Shop in Halifax . ""","Parents/NNS remember/VBP Sea-Monkeys/NNP from/IN the/DT back/NN of/IN comic/JJ books/NNS ,/, so/IN they/PRP like/VBP buying/VBG them/PRP for/IN their/PRP$ own/JJ kids/NNS ,/, ''/'' says/VBZ Carole/NNP Wallworth/NNP ,/, manager/NN of/IN The/DT Discovery/NNP Shop/NNP in/IN Halifax/NNP ./. ''/''"," nsubj(remember-2, Parents-1) ccomp(says-22, remember-2) dobj(remember-2, Sea-Monkeys-3) case(back-6, from-4) det(back-6, the-5) nmod:from(Sea-Monkeys-3, back-6) case(books-9, of-7) amod(books-9, comic-8) nmod:of(back-6, books-9) dep(remember-2, so-11) nsubj(like-13, they-12) parataxis(remember-2, like-13) xcomp(like-13, buying-14) dobj(buying-14, them-15) case(kids-19, for-16) nmod:poss(kids-19, their-17) amod(kids-19, own-18) nmod:for(buying-14, kids-19) root(ROOT-0, says-22) compound(Wallworth-24, Carole-23) nsubj(says-22, Wallworth-24) appos(Wallworth-24, manager-26) case(Shop-30, of-27) det(Shop-30, The-28) compound(Shop-30, Discovery-29) nmod:of(manager-26, Shop-30) case(Halifax-32, in-31) nmod:in(Shop-30, Halifax-32)  "
"If you 're buying for music fans , but you do n't know whether their tastes run to "" NSync or Kid Rock , try a CD wallet .","If/IN you/PRP 're/VBP buying/VBG for/IN music/NN fans/NNS ,/, but/CC you/PRP do/VBP n't/RB know/VB whether/IN their/PRP$ tastes/NNS run/VBP to/IN ''/'' NSync/NNP or/CC Kid/NNP Rock/NNP ,/, try/VB a/DT CD/NN wallet/NN ./."," mark(buying-4, If-1) nsubj(buying-4, you-2) aux(buying-4, 're-3) advcl(try-25, buying-4) case(fans-7, for-5) compound(fans-7, music-6) nmod:for(buying-4, fans-7) cc(buying-4, but-9) nsubj(know-13, you-10) aux(know-13, do-11) neg(know-13, n't-12) conj:but(buying-4, know-13) advcl(try-25, know-13) mark(run-17, whether-14) nmod:poss(tastes-16, their-15) nsubj(run-17, tastes-16) ccomp(know-13, run-17) case(Rock-23, to-18) compound(Rock-23, NSync-20) cc(NSync-20, or-21) conj:or(NSync-20, Kid-22) compound(Rock-23, Kid-22) nmod:to(run-17, Rock-23) root(ROOT-0, try-25) det(wallet-28, a-26) compound(wallet-28, CD-27) dobj(try-25, wallet-28)  "
( Consider buying two cheaper models in that case-one for each of you . ),-LRB-/-LRB- Consider/VB buying/VBG two/CD cheaper/JJR models/NNS in/IN that/DT case-one/NN for/IN each/DT of/IN you/PRP ./. -RRB-/-RRB-," root(ROOT-0, Consider-2) xcomp(Consider-2, buying-3) nummod(models-6, two-4) amod(models-6, cheaper-5) dobj(buying-3, models-6) case(case-one-9, in-7) det(case-one-9, that-8) nmod:in(buying-3, case-one-9) case(each-11, for-10) nmod:for(case-one-9, each-11) case(you-13, of-12) nmod:of(each-11, you-13)  "
"So , instead of buying them , many gardeners use twigs , clothespins , broken laths , and split-up boards for garden markers and supports .","So/RB ,/, instead/RB of/IN buying/VBG them/PRP ,/, many/JJ gardeners/NNS use/VBP twigs/NNS ,/, clothespins/NNS ,/, broken/JJ laths/NNS ,/, and/CC split-up/JJ boards/NNS for/IN garden/NN markers/NNS and/CC supports/VBZ ./."," advmod(use-10, So-1) mark(buying-5, instead-3) mwe(instead-3, of-4) advcl(use-10, buying-5) dobj(buying-5, them-6) amod(gardeners-9, many-8) nsubj(use-10, gardeners-9) nsubj(supports-25, gardeners-9) root(ROOT-0, use-10) dobj(use-10, twigs-11) dobj(use-10, clothespins-13) conj:and(twigs-11, clothespins-13) amod(laths-16, broken-15) dobj(use-10, laths-16) conj:and(twigs-11, laths-16) cc(twigs-11, and-18) amod(boards-20, split-up-19) dobj(use-10, boards-20) conj:and(twigs-11, boards-20) case(markers-23, for-21) compound(markers-23, garden-22) nmod:for(boards-20, markers-23) cc(use-10, and-24) conj:and(use-10, supports-25)  "
The AAVSO is seriously considering buying filter packages for qualified network members .,The/DT AAVSO/NN is/VBZ seriously/RB considering/VBG buying/VBG filter/NN packages/NNS for/IN qualified/JJ network/NN members/NNS ./.," det(AAVSO-2, The-1) nsubj(considering-5, AAVSO-2) aux(considering-5, is-3) advmod(considering-5, seriously-4) root(ROOT-0, considering-5) advcl(considering-5, buying-6) compound(packages-8, filter-7) dobj(buying-6, packages-8) case(members-12, for-9) amod(members-12, qualified-10) compound(members-12, network-11) nmod:for(buying-6, members-12)  "
"The purpose of the donation was to thank Vicuna for consulting the astronomers before buying new light fixtures for the city - as a result , a contractor was hired who specialized in preventing light pollution .","The/DT purpose/NN of/IN the/DT donation/NN was/VBD to/TO thank/VB Vicuna/NNP for/IN consulting/VBG the/DT astronomers/NNS before/IN buying/VBG new/JJ light/NN fixtures/NNS for/IN the/DT city/NN -/: as/IN a/DT result/NN ,/, a/DT contractor/NN was/VBD hired/VBN who/WP specialized/VBZ in/IN preventing/VBG light/JJ pollution/NN ./."," det(purpose-2, The-1) nsubj(was-6, purpose-2) nsubj(thank-8, purpose-2) case(donation-5, of-3) det(donation-5, the-4) nmod:of(purpose-2, donation-5) root(ROOT-0, was-6) mark(thank-8, to-7) xcomp(was-6, thank-8) dobj(thank-8, Vicuna-9) mark(consulting-11, for-10) advcl(thank-8, consulting-11) det(astronomers-13, the-12) dobj(consulting-11, astronomers-13) mark(buying-15, before-14) advcl(consulting-11, buying-15) amod(fixtures-18, new-16) compound(fixtures-18, light-17) dobj(buying-15, fixtures-18) case(city-21, for-19) det(city-21, the-20) nmod:for(buying-15, city-21) case(result-25, as-23) det(result-25, a-24) nmod:as(hired-30, result-25) det(contractor-28, a-27) nsubjpass(hired-30, contractor-28) auxpass(hired-30, was-29) parataxis(was-6, hired-30) nsubj(specialized-32, who-31) ccomp(hired-30, specialized-32) mark(preventing-34, in-33) advcl(specialized-32, preventing-34) amod(pollution-36, light-35) dobj(preventing-34, pollution-36)  "
"-Oscar host STEVE MARTIN "" And last week I saw Cameron Diaz at Fred Segal , and I talked her out of buying this truly heinous angora sweater .","-/: Oscar/NNP host/NN STEVE/VBP MARTIN/NNP ''/'' And/CC last/JJ week/NN I/PRP saw/VBD Cameron/NNP Diaz/NNP at/IN Fred/NNP Segal/NNP ,/, and/CC I/PRP talked/VBD her/PRP out/RP of/IN buying/VBG this/DT truly/RB heinous/JJ angora/NN sweater/NN ./."," compound(host-3, Oscar-2) nsubj(STEVE-4, host-3) root(ROOT-0, STEVE-4) dobj(STEVE-4, MARTIN-5) cc(saw-11, And-7) amod(week-9, last-8) nmod:tmod(saw-11, week-9) nsubj(saw-11, I-10) acl:relcl(MARTIN-5, saw-11) compound(Diaz-13, Cameron-12) dobj(saw-11, Diaz-13) case(Segal-16, at-14) compound(Segal-16, Fred-15) nmod:at(Diaz-13, Segal-16) cc(saw-11, and-18) nsubj(talked-20, I-19) acl:relcl(MARTIN-5, talked-20) conj:and(saw-11, talked-20) dobj(talked-20, her-21) compound:prt(talked-20, out-22) mark(buying-24, of-23) acl(MARTIN-5, buying-24) det(sweater-29, this-25) advmod(heinous-27, truly-26) amod(sweater-29, heinous-27) compound(sweater-29, angora-28) dobj(buying-24, sweater-29)  "
"But see , I 'm already in the danger zone because I 'm buying in , I 'm hoping . ""","But/CC see/VB ,/, I/PRP 'm/VBP already/RB in/IN the/DT danger/NN zone/NN because/IN I/PRP 'm/VBP buying/VBG in/RP ,/, I/PRP 'm/VBP hoping/VBG ./. ''/''"," cc(hoping-19, But-1) dep(hoping-19, see-2) nsubj(zone-10, I-4) cop(zone-10, 'm-5) advmod(zone-10, already-6) case(zone-10, in-7) det(zone-10, the-8) compound(zone-10, danger-9) parataxis(hoping-19, zone-10) mark(buying-14, because-11) nsubj(buying-14, I-12) aux(buying-14, 'm-13) advcl(zone-10, buying-14) compound:prt(buying-14, in-15) nsubj(hoping-19, I-17) aux(hoping-19, 'm-18) root(ROOT-0, hoping-19)  "
"In the same song , the scolding line "" We all know sex sells and the whole world is buying "" is cited as the truth , but in this regard , the scroll proffers , "" No man shall sing lines such as these while conspiring with purveyors of cultural carnality like MTV . ""","In/IN the/DT same/JJ song/NN ,/, the/DT scolding/VBG line/NN ''/'' We/PRP all/DT know/VBP sex/NN sells/VBZ and/CC the/DT whole/JJ world/NN is/VBZ buying/VBG ''/'' is/VBZ cited/VBN as/IN the/DT truth/NN ,/, but/CC in/IN this/DT regard/NN ,/, the/DT scroll/NN proffers/VBZ ,/, ''/'' No/DT man/NN shall/MD sing/VB lines/NNS such/JJ as/IN these/DT while/NN conspiring/VBG with/IN purveyors/NNS of/IN cultural/JJ carnality/NN like/IN MTV/NNP ./. ''/''"," case(song-4, In-1) det(song-4, the-2) amod(song-4, same-3) nmod:in(cited-23, song-4) det(line-8, the-6) amod(line-8, scolding-7) ccomp(cited-23, line-8) nsubj(know-12, We-10) advmod(know-12, all-11) acl:relcl(line-8, know-12) nsubj(sells-14, sex-13) ccomp(know-12, sells-14) cc(know-12, and-15) det(world-18, the-16) amod(world-18, whole-17) nsubj(buying-20, world-18) aux(buying-20, is-19) acl:relcl(line-8, buying-20) conj:and(know-12, buying-20) auxpass(cited-23, is-22) ccomp(sing-41, cited-23) case(truth-26, as-24) det(truth-26, the-25) nmod:as(cited-23, truth-26) cc(cited-23, but-28) case(regard-31, in-29) det(regard-31, this-30) nmod:in(proffers-35, regard-31) det(scroll-34, the-33) nsubj(proffers-35, scroll-34) conj:but(cited-23, proffers-35) ccomp(sing-41, proffers-35) neg(man-39, No-38) nsubj(sing-41, man-39) aux(sing-41, shall-40) root(ROOT-0, sing-41) dobj(sing-41, lines-42) case(while-46, such-43) mwe(such-43, as-44) det(while-46, these-45) nmod:such_as(lines-42, while-46) acl(while-46, conspiring-47) case(purveyors-49, with-48) nmod:with(conspiring-47, purveyors-49) case(carnality-52, of-50) amod(carnality-52, cultural-51) nmod:of(purveyors-49, carnality-52) case(MTV-54, like-53) nmod:like(conspiring-47, MTV-54)  "
"BEST LINE "" It serves me right for buying a twelve-pack of condoms . """,BEST/NNP LINE/NNP ''/'' It/PRP serves/VBZ me/PRP right/JJ for/IN buying/VBG a/DT twelve-pack/NN of/IN condoms/NNS ./. ''/''," compound(LINE-2, BEST-1) dep(serves-5, LINE-2) nsubj(serves-5, It-4) root(ROOT-0, serves-5) nsubj(right-7, me-6) xcomp(serves-5, right-7) mark(buying-9, for-8) advcl(right-7, buying-9) det(twelve-pack-11, a-10) dobj(buying-9, twelve-pack-11) case(condoms-13, of-12) nmod:of(twelve-pack-11, condoms-13)  "
"She realized now that if they were illegal , buying or selling them was also probably illegal .","She/PRP realized/VBD now/RB that/IN if/IN they/PRP were/VBD illegal/JJ ,/, buying/VBG or/CC selling/VBG them/PRP was/VBD also/RB probably/RB illegal/JJ ./."," nsubj(realized-2, She-1) root(ROOT-0, realized-2) advmod(realized-2, now-3) mark(illegal-17, that-4) mark(illegal-8, if-5) nsubj(illegal-8, they-6) cop(illegal-8, were-7) advcl(illegal-17, illegal-8) csubj(illegal-17, buying-10) cc(buying-10, or-11) conj:or(buying-10, selling-12) csubj(illegal-17, selling-12) dobj(buying-10, them-13) cop(illegal-17, was-14) advmod(illegal-17, also-15) advmod(illegal-17, probably-16) ccomp(realized-2, illegal-17)  "
"As transportation specialist Michael Replogle of Environmental Defense put it , "" Adding highway capacity to solve traffic congestion is like buying larger pants to deal with your weight problem . ""","As/IN transportation/NN specialist/NN Michael/NNP Replogle/NNP of/IN Environmental/NNP Defense/NNP put/VBD it/PRP ,/, ''/'' Adding/VBG highway/NN capacity/NN to/TO solve/VB traffic/NN congestion/NN is/VBZ like/IN buying/VBG larger/JJR pants/NNS to/TO deal/VB with/IN your/PRP$ weight/NN problem/NN ./. ''/''"," mark(put-9, As-1) compound(Replogle-5, transportation-2) compound(Replogle-5, specialist-3) compound(Replogle-5, Michael-4) nsubj(put-9, Replogle-5) case(Defense-8, of-6) compound(Defense-8, Environmental-7) nmod:of(Replogle-5, Defense-8) csubj(buying-22, put-9) xcomp(put-9, it-10) xcomp(put-9, Adding-13) compound(capacity-15, highway-14) dobj(Adding-13, capacity-15) mark(solve-17, to-16) advcl(Adding-13, solve-17) compound(congestion-19, traffic-18) dobj(solve-17, congestion-19) cop(buying-22, is-20) mark(buying-22, like-21) root(ROOT-0, buying-22) amod(pants-24, larger-23) dobj(buying-22, pants-24) mark(deal-26, to-25) advcl(buying-22, deal-26) case(problem-30, with-27) nmod:poss(problem-30, your-28) compound(problem-30, weight-29) nmod:with(deal-26, problem-30)  "
"Ford , General Motors , and DaimlerChrysler , among others , have created Covisint , a $300-billion megamarket for buying auto parts .","Ford/NNP ,/, General/NNP Motors/NNPS ,/, and/CC DaimlerChrysler/NNP ,/, among/IN others/NNS ,/, have/VBP created/VBN Covisint/NNP ,/, a/DT $/$ 300-billion/JJ megamarket/NN for/IN buying/VBG auto/NN parts/NNS ./."," nsubj(created-13, Ford-1) compound(Motors-4, General-3) appos(Ford-1, Motors-4) cc(Motors-4, and-6) appos(Ford-1, DaimlerChrysler-7) conj:and(Motors-4, DaimlerChrysler-7) case(others-10, among-9) nmod:among(Motors-4, others-10) aux(created-13, have-12) root(ROOT-0, created-13) dobj(created-13, Covisint-14) det(megamarket-19, a-16) amod(megamarket-19, $-17) dep($-17, 300-billion-18) appos(Covisint-14, megamarket-19) mark(buying-21, for-20) advcl(created-13, buying-21) compound(parts-23, auto-22) dobj(buying-21, parts-23)  "
Some Indians are buying greenware and using Duncan underglaze stains .,Some/DT Indians/NNPS are/VBP buying/VBG greenware/NN and/CC using/VBG Duncan/NNP underglaze/NN stains/NNS ./.," det(Indians-2, Some-1) nsubj(buying-4, Indians-2) nsubj(using-7, Indians-2) aux(buying-4, are-3) root(ROOT-0, buying-4) dobj(buying-4, greenware-5) cc(buying-4, and-6) conj:and(buying-4, using-7) compound(stains-10, Duncan-8) compound(stains-10, underglaze-9) dobj(using-7, stains-10)  "
"The prime contributor to this retrospective , owner of 88 of its 94 works , was alpha Stocksdale patron Forrest L. Merrill , who began buying the bowls in 1963 and joined the Stocksdale supply network with an offer of red leaf plum wood in the 1970s .","The/DT prime/JJ contributor/NN to/TO this/DT retrospective/NN ,/, owner/NN of/IN 88/CD of/IN its/PRP$ 94/CD works/NNS ,/, was/VBD alpha/NNP Stocksdale/NNP patron/NN Forrest/NNP L./NNP Merrill/NNP ,/, who/WP began/VBD buying/VBG the/DT bowls/NN in/IN 1963/CD and/CC joined/VBD the/DT Stocksdale/NNP supply/NN network/NN with/IN an/DT offer/NN of/IN red/JJ leaf/NN plum/NN wood/NN in/IN the/DT 1970s/NNS ./."," det(contributor-3, The-1) amod(contributor-3, prime-2) nsubj(Merrill-22, contributor-3) case(retrospective-6, to-4) det(retrospective-6, this-5) nmod:to(contributor-3, retrospective-6) appos(contributor-3, owner-8) case(88-10, of-9) nmod:of(owner-8, 88-10) case(works-14, of-11) nmod:poss(works-14, its-12) nummod(works-14, 94-13) nmod:of(owner-8, works-14) cop(Merrill-22, was-16) compound(Merrill-22, alpha-17) compound(Merrill-22, Stocksdale-18) compound(Merrill-22, patron-19) compound(Merrill-22, Forrest-20) compound(Merrill-22, L.-21) root(ROOT-0, Merrill-22) nsubj(began-25, Merrill-22) nsubj(joined-32, Merrill-22) ref(Merrill-22, who-24) acl:relcl(Merrill-22, began-25) xcomp(began-25, buying-26) det(bowls-28, the-27) dobj(buying-26, bowls-28) case(1963-30, in-29) nmod:in(buying-26, 1963-30) cc(began-25, and-31) acl:relcl(Merrill-22, joined-32) conj:and(began-25, joined-32) det(network-36, the-33) compound(network-36, Stocksdale-34) compound(network-36, supply-35) dobj(joined-32, network-36) case(offer-39, with-37) det(offer-39, an-38) nmod:with(joined-32, offer-39) case(wood-44, of-40) amod(wood-44, red-41) compound(wood-44, leaf-42) compound(wood-44, plum-43) nmod:of(offer-39, wood-44) case(1970s-47, in-45) det(1970s-47, the-46) nmod:in(joined-32, 1970s-47)  "
"A part-time position at a Davis gallery gave her insight into the "" small gallery attitude about buying . """,A/DT part-time/JJ position/NN at/IN a/DT Davis/NNP gallery/NN gave/VBD her/PRP$ insight/NN into/IN the/DT ''/'' small/JJ gallery/NN attitude/NN about/IN buying/NN ./. ''/''," det(position-3, A-1) amod(position-3, part-time-2) nsubj(gave-8, position-3) case(gallery-7, at-4) det(gallery-7, a-5) compound(gallery-7, Davis-6) nmod:at(position-3, gallery-7) root(ROOT-0, gave-8) nmod:poss(insight-10, her-9) iobj(gave-8, insight-10) case(the-12, into-11) nmod:into(insight-10, the-12) amod(attitude-16, small-14) compound(attitude-16, gallery-15) dobj(gave-8, attitude-16) case(buying-18, about-17) nmod:about(attitude-16, buying-18)  "
"Sidebar During the manic phase of bipolar I , a person may experience a period of an abnormally and persistently elevated expansive or irritable mood ; decreased need for sleep ; the need to talk constantly , often loudly ; wild , racing thoughts ; buying sprees ; sudden increase in sexual desire ; impulsive romances ; and inappropriate or embarrassing social behavior .","Sidebar/NNP During/IN the/DT manic/JJ phase/NN of/IN bipolar/NNP I/NNP ,/, a/DT person/NN may/MD experience/VB a/DT period/NN of/IN an/DT abnormally/JJ and/CC persistently/JJ elevated/JJ expansive/NN or/CC irritable/NN mood/NN ;/: decreased/VBN need/NN for/IN sleep/NN ;/: the/DT need/NN to/TO talk/VB constantly/RB ,/, often/RB loudly/RB ;/: wild/JJ ,/, racing/VBG thoughts/NNS ;/: buying/NN sprees/NNS ;/: sudden/JJ increase/NN in/IN sexual/JJ desire/NN ;/: impulsive/NNP romances/NNS ;/: and/CC inappropriate/JJ or/CC embarrassing/VBG social/JJ behavior/NN ./."," nmod:during(experience-13, Sidebar-1) case(Sidebar-1, During-2) det(phase-5, the-3) amod(phase-5, manic-4) dep(Sidebar-1, phase-5) case(I-8, of-6) compound(I-8, bipolar-7) nmod:of(phase-5, I-8) det(person-11, a-10) nsubj(experience-13, person-11) aux(experience-13, may-12) root(ROOT-0, experience-13) det(period-15, a-14) dobj(experience-13, period-15) case(expansive-22, of-16) det(expansive-22, an-17) amod(expansive-22, abnormally-18) cc(abnormally-18, and-19) conj:and(abnormally-18, persistently-20) amod(expansive-22, persistently-20) amod(expansive-22, elevated-21) nmod:of(period-15, expansive-22) cc(expansive-22, or-23) compound(mood-25, irritable-24) nmod:of(period-15, mood-25) conj:or(expansive-22, mood-25) amod(need-28, decreased-27) dep(expansive-22, need-28) case(sleep-30, for-29) nmod:for(need-28, sleep-30) det(need-33, the-32) dep(expansive-22, need-33) mark(talk-35, to-34) acl(need-33, talk-35) advmod(talk-35, constantly-36) advmod(loudly-39, often-38) advmod(talk-35, loudly-39) dep(expansive-22, wild-41) conj:and(need-33, wild-41) amod(thoughts-44, racing-43) appos(wild-41, thoughts-44) dep(expansive-22, buying-46) conj:and(need-33, buying-46) dep(buying-46, sprees-47) amod(increase-50, sudden-49) dep(expansive-22, increase-50) conj:and(need-33, increase-50) case(desire-53, in-51) amod(desire-53, sexual-52) nmod:in(increase-50, desire-53) dep(expansive-22, impulsive-55) conj:and(need-33, impulsive-55) dep(impulsive-55, romances-56) cc(need-33, and-58) amod(behavior-63, inappropriate-59) cc(inappropriate-59, or-60) conj:or(inappropriate-59, embarrassing-61) amod(behavior-63, embarrassing-61) amod(behavior-63, social-62) dep(expansive-22, behavior-63) conj:and(need-33, behavior-63)  "
( I 'm even contemplating buying a convertible ! ),-LRB-/-LRB- I/PRP 'm/VBP even/RB contemplating/VBG buying/VBG a/DT convertible/NN !/. -RRB-/-RRB-," nsubj(contemplating-5, I-2) aux(contemplating-5, 'm-3) advmod(contemplating-5, even-4) root(ROOT-0, contemplating-5) advcl(contemplating-5, buying-6) det(convertible-8, a-7) dobj(buying-6, convertible-8)  "
"She shot up to five feet six CONTINUED ON PAGE 214 inches in height , and by January of this year , Rhodes and others were buying her size-18 women 's clothes and size-11 women 's shoes . ""","She/PRP shot/VBD up/RB to/TO five/CD feet/NNS six/CD CONTINUED/NNP ON/NNP PAGE/NNP 214/CD inches/NNS in/IN height/NN ,/, and/CC by/IN January/NNP of/IN this/DT year/NN ,/, Rhodes/NNS and/CC others/NNS were/VBD buying/VBG her/PRP$ size-18/JJ women/NNS 's/POS clothes/NNS and/CC size-11/JJ women/NNS 's/POS shoes/NNS ./. ''/''"," nsubj(shot-2, She-1) root(ROOT-0, shot-2) advmod(shot-2, up-3) case(feet-6, to-4) nummod(feet-6, five-5) nmod:to(up-3, feet-6) nummod(inches-12, six-7) compound(inches-12, CONTINUED-8) compound(inches-12, ON-9) compound(inches-12, PAGE-10) nummod(inches-12, 214-11) dobj(shot-2, inches-12) case(height-14, in-13) nmod:in(shot-2, height-14) cc(shot-2, and-16) case(January-18, by-17) nmod:by(buying-27, January-18) case(year-21, of-19) det(year-21, this-20) nmod:of(January-18, year-21) nsubj(buying-27, Rhodes-23) cc(Rhodes-23, and-24) conj:and(Rhodes-23, others-25) nsubj(buying-27, others-25) aux(buying-27, were-26) conj:and(shot-2, buying-27) nmod:poss(women-30, her-28) amod(women-30, size-18-29) nmod:poss(clothes-32, women-30) case(women-30, 's-31) dobj(buying-27, clothes-32) cc(clothes-32, and-33) amod(women-35, size-11-34) nmod:poss(shoes-37, women-35) case(women-35, 's-36) dobj(buying-27, shoes-37) conj:and(clothes-32, shoes-37)  "
"Bernstein estimates that , to keep existing shares from being watered down , these companies would have to spend a staggering $53 billion a year buying back their own stock .","Bernstein/NNP estimates/VBZ that/DT ,/, to/TO keep/VB existing/VBG shares/NNS from/IN being/VBG watered/VBD down/RP ,/, these/DT companies/NNS would/MD have/VB to/TO spend/VB a/DT staggering/JJ $/$ 53/CD billion/CD a/DT year/NN buying/VBG back/RP their/PRP$ own/JJ stock/NN ./."," nsubj(estimates-2, Bernstein-1) ccomp(have-17, estimates-2) dobj(estimates-2, that-3) mark(keep-6, to-5) advcl(estimates-2, keep-6) amod(shares-8, existing-7) dobj(keep-6, shares-8) mark(watered-11, from-9) auxpass(watered-11, being-10) advcl(keep-6, watered-11) compound:prt(watered-11, down-12) det(companies-15, these-14) nsubj(have-17, companies-15) nsubj(spend-19, companies-15) aux(have-17, would-16) root(ROOT-0, have-17) mark(spend-19, to-18) xcomp(have-17, spend-19) det($-22, a-20) amod($-22, staggering-21) dobj(spend-19, $-22) compound(billion-24, 53-23) nummod($-22, billion-24) det(year-26, a-25) nmod:tmod(spend-19, year-26) xcomp(spend-19, buying-27) compound:prt(buying-27, back-28) nmod:poss(stock-31, their-29) amod(stock-31, own-30) dobj(buying-27, stock-31)  "
